order_id,order_ts,order_date,customer_id,customer_name,segment,region,channel,line_no,product_id,product_name,product_category,quantity,unit_price,line_total,currency
O102289,2025-12-15T13:14:41,2025-12-15,C0095,Customer 0095,SMB,SE,mobile,2,P200,Analytics Add-on,addon,1,37.14,37.14,USD
O102290,2025-12-15T19:21:54,2025-12-15,C0215,Customer 0215,SMB,W,web,1,P120,Enterprise Subscription,subscription,1,184.30,184.30,USD
O102291,2025-12-15T10:51:27,2025-12-15,C0182,Customer 0182,Consumer,MW,web,1,P120,Enterprise Subscription,subscription,1,201.72,201.72,USD
O102292,2025-12-15T18:29:00,2025-12-15,C0190,Customer 0190,Consumer,W,mobile,1,P310,Training Package,service,1,284.11,284.11,USD
O102292,2025-12-15T18:29:00,2025-12-15,C0190,Customer 0190,Consumer,W,mobile,2,P300,Implementation Package,service,1,518.14,518.14,USD
O102293,2025-12-16T09:16:40,2025-12-16,C0053,Customer 0053,SMB,SE,partner,1,P100,Starter Subscription,subscription,1,27.73,27.73,USD
O102294,2025-12-16T15:34:50,2025-12-16,C0147,Customer 0147,Enterprise,W,web,1,P200,Analytics Add-on,addon,1,37.45,37.45,USD
O102295,2025-12-16T11:29:41,2025-12-16,C0021,Customer 0021,Mid-Market,SE,web,1,P300,Implementation Package,service,1,501.82,501.82,USD
O102295,2025-12-16T11:29:41,2025-12-16,C0021,Customer 0021,Mid-Market,SE,web,2,P210,Automation Add-on,addon,1,58.91,58.91,USD
O102296,2025-12-16T18:45:58,2025-12-16,C0195,Customer 0195,Consumer,SW,mobile,1,P110,Professional Subscription,subscription,1,73.34,73.34,USD
O102297,2025-12-16T13:21:35,2025-12-16,C0098,Customer 0098,SMB,W,web,1,P120,Enterprise Subscription,subscription,1,200.90,200.90,USD
O102298,2025-12-16T13:47:43,2025-12-16,C0210,Customer 0210,SMB,NE,mobile,1,P300,Implementation Package,service,1,500.29,500.29,USD
O102299,2025-12-16T12:28:12,2025-12-16,C0090,Customer 0090,Consumer,NE,mobile,1,P100,Starter Subscription,subscription,1,27.46,27.46,USD
O102300,2025-12-16T15:58:16,2025-12-16,C0192,Customer 0192,Mid-Market,MW,mobile,1,P300,Implementation Package,service,1,510.62,510.62,USD
O102301,2025-12-16T13:42:28,2025-12-16,C0072,Customer 0072,SMB,NE,web,1,P310,Training Package,service,1,317.65,317.65,USD
O102302,2025-12-16T08:38:21,2025-12-16,C0222,Customer 0222,Consumer,NE,web,1,P120,Enterprise Subscription,subscription,1,207.64,207.64,USD
O102302,2025-12-16T08:38:21,2025-12-16,C0222,Customer 0222,Consumer,NE,web,2,P110,Professional Subscription,subscription,1,83.87,83.87,USD
O102303,2025-12-16T11:19:02,2025-12-16,C0134,Customer 0134,SMB,SW,web,1,P210,Automation Add-on,addon,1,61.65,61.65,USD
O102303,2025-12-16T11:19:02,2025-12-16,C0134,Customer 0134,SMB,SW,web,2,P200,Analytics Add-on,addon,2,37.20,74.40,USD
O102304,2025-12-16T09:33:34,2025-12-16,C0117,Customer 0117,Consumer,MW,mobile,1,P110,Professional Subscription,subscription,1,81.97,81.97,USD
O102304,2025-12-16T09:33:34,2025-12-16,C0117,Customer 0117,Consumer,MW,mobile,2,P200,Analytics Add-on,addon,1,36.44,36.44,USD
O102305,2025-12-16T11:57:14,2025-12-16,C0088,Customer 0088,Consumer,SE,partner,1,P310,Training Package,service,1,293.61,293.61,USD
O102306,2025-12-16T19:13:40,2025-12-16,C0054,Customer 0054,Consumer,NE,mobile,1,P210,Automation Add-on,addon,1,59.00,59.00,USD
O102306,2025-12-16T19:13:40,2025-12-16,C0054,Customer 0054,Consumer,NE,mobile,2,P100,Starter Subscription,subscription,1,30.18,30.18,USD
O102307,2025-12-16T12:49:57,2025-12-16,C0077,Customer 0077,SMB,SE,web,1,P100,Starter Subscription,subscription,1,26.85,26.85,USD
O102308,2025-12-16T16:28:36,2025-12-16,C0011,Customer 0011,SMB,MW,partner,1,P200,Analytics Add-on,addon,2,42.06,84.12,USD
O102309,2025-12-16T08:41:35,2025-12-16,C0066,Customer 0066,Consumer,NE,web,1,P210,Automation Add-on,addon,2,59.70,119.40,USD
O102309,2025-12-16T08:41:35,2025-12-16,C0066,Customer 0066,Consumer,NE,web,2,P110,Professional Subscription,subscription,1,73.92,73.92,USD
O102310,2025-12-16T09:26:27,2025-12-16,C0181,Customer 0181,SMB,W,web,1,P210,Automation Add-on,addon,1,55.52,55.52,USD
O102310,2025-12-16T09:26:27,2025-12-16,C0181,Customer 0181,SMB,W,web,2,P300,Implementation Package,service,1,532.77,532.77,USD
O102311,2025-12-16T14:11:54,2025-12-16,C0102,Customer 0102,Consumer,SW,web,1,P310,Training Package,service,1,318.47,318.47,USD
O102311,2025-12-16T14:11:54,2025-12-16,C0102,Customer 0102,Consumer,SW,web,2,P100,Starter Subscription,subscription,1,29.21,29.21,USD
O102311,2025-12-16T14:11:54,2025-12-16,C0102,Customer 0102,Consumer,SW,web,3,P120,Enterprise Subscription,subscription,1,199.95,199.95,USD
O102312,2025-12-16T14:49:16,2025-12-16,C0117,Customer 0117,Consumer,MW,mobile,1,P200,Analytics Add-on,addon,1,36.93,36.93,USD
O102313,2025-12-16T13:51:09,2025-12-16,C0177,Customer 0177,Consumer,W,mobile,1,P300,Implementation Package,service,1,506.51,506.51,USD
O102314,2025-12-16T14:42:02,2025-12-16,C0103,Customer 0103,Consumer,NE,web,1,P100,Starter Subscription,subscription,1,29.69,29.69,USD
O102315,2025-12-16T19:25:11,2025-12-16,C0168,Customer 0168,Mid-Market,W,mobile,1,P300,Implementation Package,service,1,529.53,529.53,USD
O102316,2025-12-16T09:28:49,2025-12-16,C0081,Customer 0081,SMB,W,web,1,P210,Automation Add-on,addon,2,56.36,112.72,USD
O102317,2025-12-16T11:54:00,2025-12-16,C0178,Customer 0178,Consumer,W,web,1,P310,Training Package,service,1,283.56,283.56,USD
O102318,2025-12-16T11:42:27,2025-12-16,C0027,Customer 0027,Consumer,MW,web,1,P210,Automation Add-on,addon,1,62.55,62.55,USD
O102319,2025-12-16T16:44:53,2025-12-16,C0178,Customer 0178,Consumer,W,mobile,1,P310,Training Package,service,1,287.12,287.12,USD
O102320,2025-12-17T12:42:52,2025-12-17,C0024,Customer 0024,SMB,SW,web,1,P310,Training Package,service,1,295.07,295.07,USD
O102320,2025-12-17T12:42:52,2025-12-17,C0024,Customer 0024,SMB,SW,web,2,P300,Implementation Package,service,1,513.83,513.83,USD
O102321,2025-12-17T09:04:57,2025-12-17,C0230,Customer 0230,Enterprise,MW,web,1,P200,Analytics Add-on,addon,1,41.23,41.23,USD
O102321,2025-12-17T09:04:57,2025-12-17,C0230,Customer 0230,Enterprise,MW,web,2,P310,Training Package,service,1,298.35,298.35,USD
O102322,2025-12-17T09:46:37,2025-12-17,C0039,Customer 0039,Mid-Market,SW,web,1,P120,Enterprise Subscription,subscription,1,214.62,214.62,USD
O102322,2025-12-17T09:46:37,2025-12-17,C0039,Customer 0039,Mid-Market,SW,web,2,P200,Analytics Add-on,addon,1,37.59,37.59,USD
O102322,2025-12-17T09:46:37,2025-12-17,C0039,Customer 0039,Mid-Market,SW,web,3,P300,Implementation Package,service,1,477.32,477.32,USD
O102323,2025-12-17T18:59:06,2025-12-17,C0234,Customer 0234,SMB,SW,mobile,1,P100,Starter Subscription,subscription,1,31.07,31.07,USD
O102323,2025-12-17T18:59:06,2025-12-17,C0234,Customer 0234,SMB,SW,mobile,2,P210,Automation Add-on,addon,2,55.52,111.04,USD
O102324,2025-12-17T20:17:21,2025-12-17,C0049,Customer 0049,Mid-Market,SE,web,1,P310,Training Package,service,1,280.67,280.67,USD
O102325,2025-12-17T14:49:56,2025-12-17,C0209,Customer 0209,SMB,NE,web,1,P300,Implementation Package,service,1,466.71,466.71,USD
O102326,2025-12-17T09:13:17,2025-12-17,C0194,Customer 0194,Consumer,W,web,1,P310,Training Package,service,1,282.13,282.13,USD
O102326,2025-12-17T09:13:17,2025-12-17,C0194,Customer 0194,Consumer,W,web,2,P110,Professional Subscription,subscription,1,79.46,79.46,USD
O102326,2025-12-17T09:13:17,2025-12-17,C0194,Customer 0194,Consumer,W,web,3,P210,Automation Add-on,addon,2,54.91,109.82,USD
O102327,2025-12-17T16:54:52,2025-12-17,C0154,Customer 0154,SMB,SW,partner,1,P310,Training Package,service,1,293.59,293.59,USD
O102327,2025-12-17T16:54:52,2025-12-17,C0154,Customer 0154,SMB,SW,partner,2,P300,Implementation Package,service,1,463.10,463.10,USD
O102327,2025-12-17T16:54:52,2025-12-17,C0154,Customer 0154,SMB,SW,partner,3,P100,Starter Subscription,subscription,1,27.80,27.80,USD
O102328,2025-12-17T16:36:39,2025-12-17,C0145,Customer 0145,Mid-Market,W,web,1,P310,Training Package,service,1,298.94,298.94,USD
O102328,2025-12-17T16:36:39,2025-12-17,C0145,Customer 0145,Mid-Market,W,web,2,P200,Analytics Add-on,addon,1,39.21,39.21,USD
O102328,2025-12-17T16:36:39,2025-12-17,C0145,Customer 0145,Mid-Market,W,web,3,P300,Implementation Package,service,1,530.61,530.61,USD
O102329,2025-12-17T09:45:49,2025-12-17,C0079,Customer 0079,SMB,SE,web,1,P200,Analytics Add-on,addon,2,36.53,73.06,USD
O102329,2025-12-17T09:45:49,2025-12-17,C0079,Customer 0079,SMB,SE,web,2,P210,Automation Add-on,addon,1,55.63,55.63,USD
O102330,2025-12-17T09:08:42,2025-12-17,C0036,Customer 0036,Mid-Market,NE,mobile,1,P310,Training Package,service,1,311.57,311.57,USD
O102331,2025-12-17T18:37:54,2025-12-17,C0125,Customer 0125,Mid-Market,NE,mobile,1,P210,Automation Add-on,addon,2,60.23,120.46,USD
O102332,2025-12-17T12:00:18,2025-12-17,C0202,Customer 0202,Mid-Market,SW,web,1,P110,Professional Subscription,subscription,1,73.63,73.63,USD
O102333,2025-12-17T15:28:22,2025-12-17,C0110,Customer 0110,Consumer,W,web,1,P210,Automation Add-on,addon,2,61.56,123.12,USD
O102334,2025-12-17T17:00:44,2025-12-17,C0169,Customer 0169,Consumer,SW,web,1,P310,Training Package,service,1,311.26,311.26,USD
O102334,2025-12-17T17:00:44,2025-12-17,C0169,Customer 0169,Consumer,SW,web,2,P100,Starter Subscription,subscription,1,28.45,28.45,USD
O102334,2025-12-17T17:00:44,2025-12-17,C0169,Customer 0169,Consumer,SW,web,3,P300,Implementation Package,service,1,533.17,533.17,USD
O102335,2025-12-17T20:33:46,2025-12-17,C0131,Customer 0131,Consumer,SE,web,1,P120,Enterprise Subscription,subscription,1,203.22,203.22,USD
O102336,2025-12-17T14:04:33,2025-12-17,C0238,Customer 0238,Mid-Market,MW,web,1,P120,Enterprise Subscription,subscription,1,183.72,183.72,USD
O102336,2025-12-17T14:04:33,2025-12-17,C0238,Customer 0238,Mid-Market,MW,web,2,P200,Analytics Add-on,addon,1,39.55,39.55,USD
O102337,2025-12-17T09:12:17,2025-12-17,C0150,Customer 0150,Mid-Market,NE,partner,1,P210,Automation Add-on,addon,1,55.75,55.75,USD
O102337,2025-12-17T09:12:17,2025-12-17,C0150,Customer 0150,Mid-Market,NE,partner,2,P300,Implementation Package,service,1,486.14,486.14,USD
O102338,2025-12-17T09:18:09,2025-12-17,C0069,Customer 0069,Consumer,SE,mobile,1,P200,Analytics Add-on,addon,1,38.52,38.52,USD
O102339,2025-12-17T15:24:24,2025-12-17,C0073,Customer 0073,Mid-Market,SW,mobile,1,P110,Professional Subscription,subscription,1,78.65,78.65,USD
O102339,2025-12-17T15:24:24,2025-12-17,C0073,Customer 0073,Mid-Market,SW,mobile,2,P200,Analytics Add-on,addon,1,41.56,41.56,USD
O102340,2025-12-17T20:47:32,2025-12-17,C0035,Customer 0035,SMB,SE,web,1,P110,Professional Subscription,subscription,1,80.42,80.42,USD
O102340,2025-12-17T20:47:32,2025-12-17,C0035,Customer 0035,SMB,SE,web,2,P120,Enterprise Subscription,subscription,1,209.80,209.80,USD
O102340,2025-12-17T20:47:32,2025-12-17,C0035,Customer 0035,SMB,SE,web,3,P210,Automation Add-on,addon,1,58.51,58.51,USD
O102341,2025-12-17T14:32:17,2025-12-17,C0240,Customer 0240,Consumer,W,web,1,P310,Training Package,service,1,282.72,282.72,USD
O102342,2025-12-17T08:46:30,2025-12-17,C0129,Customer 0129,Consumer,SE,web,1,P120,Enterprise Subscription,subscription,1,207.48,207.48,USD
O102342,2025-12-17T08:46:30,2025-12-17,C0129,Customer 0129,Consumer,SE,web,2,P200,Analytics Add-on,addon,1,36.59,36.59,USD
O102343,2025-12-17T09:10:37,2025-12-17,C0167,Customer 0167,Consumer,NE,partner,1,P210,Automation Add-on,addon,2,61.95,123.90,USD
O102344,2025-12-17T20:01:46,2025-12-17,C0192,Customer 0192,Mid-Market,MW,web,1,P200,Analytics Add-on,addon,1,38.21,38.21,USD
O102345,2025-12-17T16:38:42,2025-12-17,C0210,Customer 0210,SMB,NE,partner,1,P310,Training Package,service,1,279.56,279.56,USD
O102346,2025-12-17T20:40:54,2025-12-17,C0100,Customer 0100,Consumer,MW,mobile,1,P110,Professional Subscription,subscription,1,76.25,76.25,USD
O102347,2025-12-18T14:01:48,2025-12-18,C0110,Customer 0110,Consumer,W,mobile,1,P200,Analytics Add-on,addon,2,41.81,83.62,USD
O102347,2025-12-18T14:01:48,2025-12-18,C0110,Customer 0110,Consumer,W,mobile,2,P210,Automation Add-on,addon,1,62.33,62.33,USD
O102347,2025-12-18T14:01:48,2025-12-18,C0110,Customer 0110,Consumer,W,mobile,3,P110,Professional Subscription,subscription,1,83.63,83.63,USD
O102348,2025-12-18T17:50:55,2025-12-18,C0110,Customer 0110,Consumer,W,mobile,1,P120,Enterprise Subscription,subscription,1,208.40,208.40,USD
O102349,2025-12-18T16:01:42,2025-12-18,C0177,Customer 0177,Consumer,W,web,1,P100,Starter Subscription,subscription,1,30.51,30.51,USD
O102350,2025-12-18T18:01:08,2025-12-18,C0049,Customer 0049,Mid-Market,SE,partner,1,P310,Training Package,service,1,312.55,312.55,USD
O102350,2025-12-18T18:01:08,2025-12-18,C0049,Customer 0049,Mid-Market,SE,partner,2,P110,Professional Subscription,subscription,1,83.71,83.71,USD
O102351,2025-12-18T09:43:59,2025-12-18,C0203,Customer 0203,SMB,SW,web,1,P120,Enterprise Subscription,subscription,1,196.84,196.84,USD
O102351,2025-12-18T09:43:59,2025-12-18,C0203,Customer 0203,SMB,SW,web,2,P100,Starter Subscription,subscription,1,31.25,31.25,USD
O102351,2025-12-18T09:43:59,2025-12-18,C0203,Customer 0203,SMB,SW,web,3,P210,Automation Add-on,addon,2,62.82,125.64,USD
O102352,2025-12-18T15:10:49,2025-12-18,C0237,Customer 0237,Mid-Market,MW,mobile,1,P210,Automation Add-on,addon,1,56.31,56.31,USD
O102352,2025-12-18T15:10:49,2025-12-18,C0237,Customer 0237,Mid-Market,MW,mobile,2,P300,Implementation Package,service,1,523.72,523.72,USD
O102353,2025-12-18T14:30:35,2025-12-18,C0012,Customer 0012,SMB,NE,mobile,1,P200,Analytics Add-on,addon,1,36.63,36.63,USD
O102354,2025-12-18T08:31:43,2025-12-18,C0099,Customer 0099,Enterprise,MW,web,1,P200,Analytics Add-on,addon,2,40.22,80.44,USD
O102355,2025-12-18T19:03:01,2025-12-18,C0222,Customer 0222,Consumer,NE,mobile,1,P120,Enterprise Subscription,subscription,1,211.81,211.81,USD
O102355,2025-12-18T19:03:01,2025-12-18,C0222,Customer 0222,Consumer,NE,mobile,2,P300,Implementation Package,service,1,510.71,510.71,USD
O102355,2025-12-18T19:03:01,2025-12-18,C0222,Customer 0222,Consumer,NE,mobile,3,P210,Automation Add-on,addon,1,60.34,60.34,USD
O102356,2025-12-18T14:33:30,2025-12-18,C0110,Customer 0110,Consumer,W,mobile,1,P300,Implementation Package,service,1,523.24,523.24,USD
O102357,2025-12-18T18:06:53,2025-12-18,C0140,Customer 0140,Consumer,NE,web,1,P300,Implementation Package,service,1,472.42,472.42,USD
O102357,2025-12-18T18:06:53,2025-12-18,C0140,Customer 0140,Consumer,NE,web,2,P110,Professional Subscription,subscription,1,84.81,84.81,USD
O102358,2025-12-18T17:16:31,2025-12-18,C0155,Customer 0155,Consumer,SE,mobile,1,P210,Automation Add-on,addon,1,60.84,60.84,USD
O102358,2025-12-18T17:16:31,2025-12-18,C0155,Customer 0155,Consumer,SE,mobile,2,P310,Training Package,service,1,294.05,294.05,USD
O102359,2025-12-18T10:39:23,2025-12-18,C0240,Customer 0240,Consumer,W,web,1,P310,Training Package,service,1,313.83,313.83,USD
O102359,2025-12-18T10:39:23,2025-12-18,C0240,Customer 0240,Consumer,W,web,2,P210,Automation Add-on,addon,1,54.66,54.66,USD
O102359,2025-12-18T10:39:23,2025-12-18,C0240,Customer 0240,Consumer,W,web,3,P200,Analytics Add-on,addon,1,36.72,36.72,USD
O102360,2025-12-18T19:07:39,2025-12-18,C0020,Customer 0020,SMB,MW,web,1,P110,Professional Subscription,subscription,1,84.43,84.43,USD
O102361,2025-12-18T16:23:37,2025-12-18,C0023,Customer 0023,Consumer,W,web,1,P200,Analytics Add-on,addon,1,36.57,36.57,USD
O102362,2025-12-18T10:16:37,2025-12-18,C0041,Customer 0041,Consumer,NE,web,1,P120,Enterprise Subscription,subscription,1,183.95,183.95,USD
O102362,2025-12-18T10:16:37,2025-12-18,C0041,Customer 0041,Consumer,NE,web,2,P310,Training Package,service,1,310.59,310.59,USD
O102363,2025-12-18T13:44:37,2025-12-18,C0206,Customer 0206,Consumer,SW,web,1,P310,Training Package,service,1,278.64,278.64,USD
O102364,2025-12-18T20:28:32,2025-12-18,C0030,Customer 0030,Consumer,SW,web,1,P100,Starter Subscription,subscription,1,27.61,27.61,USD
O102365,2025-12-18T13:30:01,2025-12-18,C0048,Customer 0048,Enterprise,SE,web,1,P200,Analytics Add-on,addon,2,40.51,81.02,USD
O102366,2025-12-18T14:46:04,2025-12-18,C0180,Customer 0180,SMB,SE,web,1,P300,Implementation Package,service,1,497.01,497.01,USD
O102367,2025-12-18T09:53:36,2025-12-18,C0164,Customer 0164,Consumer,SE,web,1,P120,Enterprise Subscription,subscription,1,207.98,207.98,USD
O102367,2025-12-18T09:53:36,2025-12-18,C0164,Customer 0164,Consumer,SE,web,2,P100,Starter Subscription,subscription,1,30.40,30.40,USD
O102368,2025-12-18T16:30:52,2025-12-18,C0139,Customer 0139,Consumer,W,web,1,P200,Analytics Add-on,addon,1,37.19,37.19,USD
O102369,2025-12-18T13:09:23,2025-12-18,C0201,Customer 0201,Consumer,NE,web,1,P210,Automation Add-on,addon,1,62.92,62.92,USD
O102369,2025-12-18T13:09:23,2025-12-18,C0201,Customer 0201,Consumer,NE,web,2,P310,Training Package,service,1,290.52,290.52,USD
O102369,2025-12-18T13:09:23,2025-12-18,C0201,Customer 0201,Consumer,NE,web,3,P100,Starter Subscription,subscription,1,28.11,28.11,USD
O102370,2025-12-18T10:42:14,2025-12-18,C0072,Customer 0072,SMB,NE,web,1,P110,Professional Subscription,subscription,1,77.39,77.39,USD
O102371,2025-12-18T12:43:52,2025-12-18,C0111,Customer 0111,Consumer,NE,web,1,P300,Implementation Package,service,1,494.89,494.89,USD
O102372,2025-12-18T11:08:17,2025-12-18,C0095,Customer 0095,SMB,SE,web,1,P310,Training Package,service,1,309.35,309.35,USD
O102373,2025-12-18T16:44:05,2025-12-18,C0108,Customer 0108,SMB,W,mobile,1,P310,Training Package,service,1,291.58,291.58,USD
O102373,2025-12-18T16:44:05,2025-12-18,C0108,Customer 0108,SMB,W,mobile,2,P300,Implementation Package,service,1,512.96,512.96,USD
O102374,2025-12-18T20:39:00,2025-12-18,C0017,Customer 0017,Enterprise,NE,web,1,P310,Training Package,service,1,320.92,320.92,USD
O102374,2025-12-18T20:39:00,2025-12-18,C0017,Customer 0017,Enterprise,NE,web,2,P210,Automation Add-on,addon,1,55.83,55.83,USD
O102375,2025-12-18T19:17:13,2025-12-18,C0042,Customer 0042,Consumer,MW,web,1,P300,Implementation Package,service,1,532.19,532.19,USD
O102375,2025-12-18T19:17:13,2025-12-18,C0042,Customer 0042,Consumer,MW,web,2,P120,Enterprise Subscription,subscription,1,214.14,214.14,USD
O102376,2025-12-18T09:26:39,2025-12-18,C0092,Customer 0092,Mid-Market,W,web,1,P110,Professional Subscription,subscription,1,80.98,80.98,USD
O102377,2025-12-19T10:33:16,2025-12-19,C0154,Customer 0154,SMB,SW,web,1,P120,Enterprise Subscription,subscription,1,198.58,198.58,USD
O102378,2025-12-19T09:41:42,2025-12-19,C0019,Customer 0019,Consumer,NE,mobile,1,P100,Starter Subscription,subscription,1,29.70,29.70,USD
O102379,2025-12-19T11:52:49,2025-12-19,C0227,Customer 0227,Mid-Market,MW,mobile,1,P310,Training Package,service,1,307.48,307.48,USD
O102379,2025-12-19T11:52:49,2025-12-19,C0227,Customer 0227,Mid-Market,MW,mobile,2,P200,Analytics Add-on,addon,1,40.19,40.19,USD
O102380,2025-12-19T10:10:33,2025-12-19,C0058,Customer 0058,SMB,W,web,1,P110,Professional Subscription,subscription,1,83.06,83.06,USD
O102381,2025-12-19T16:36:04,2025-12-19,C0045,Customer 0045,Consumer,MW,web,1,P120,Enterprise Subscription,subscription,1,183.73,183.73,USD
O102381,2025-12-19T16:36:04,2025-12-19,C0045,Customer 0045,Consumer,MW,web,2,P100,Starter Subscription,subscription,1,28.78,28.78,USD
O102382,2025-12-19T11:16:50,2025-12-19,C0069,Customer 0069,Consumer,SE,mobile,1,P310,Training Package,service,1,290.62,290.62,USD
O102382,2025-12-19T11:16:50,2025-12-19,C0069,Customer 0069,Consumer,SE,mobile,2,P120,Enterprise Subscription,subscription,1,188.03,188.03,USD
O102383,2025-12-19T13:15:47,2025-12-19,C0046,Customer 0046,Consumer,W,mobile,1,P100,Starter Subscription,subscription,1,30.90,30.90,USD
O102384,2025-12-19T11:28:02,2025-12-19,C0167,Customer 0167,Consumer,NE,web,1,P310,Training Package,service,1,286.36,286.36,USD
O102384,2025-12-19T11:28:02,2025-12-19,C0167,Customer 0167,Consumer,NE,web,2,P300,Implementation Package,service,1,511.74,511.74,USD
O102385,2025-12-19T19:19:29,2025-12-19,C0227,Customer 0227,Mid-Market,MW,mobile,1,P100,Starter Subscription,subscription,1,26.94,26.94,USD
O102386,2025-12-19T12:03:03,2025-12-19,C0160,Customer 0160,Mid-Market,SE,web,1,P210,Automation Add-on,addon,1,57.44,57.44,USD
O102387,2025-12-19T08:02:05,2025-12-19,C0075,Customer 0075,Consumer,NE,mobile,1,P110,Professional Subscription,subscription,1,80.42,80.42,USD
O102388,2025-12-19T10:01:33,2025-12-19,C0045,Customer 0045,Consumer,MW,partner,1,P310,Training Package,service,1,322.77,322.77,USD
O102389,2025-12-19T16:58:54,2025-12-19,C0128,Customer 0128,Consumer,SE,mobile,1,P310,Training Package,service,1,316.67,316.67,USD
